Incident,ReferenceText,# of tokens,# of types,# of predicates,# of manual predicates,# of automatic predicates,# of frame elements,# of manual frame elements,# of automatic frame elements
http://www.wikidata.org/entity/Q6839755,Micronesia.naf,618,272,167,0,167,0,0,0
http://www.wikidata.org/entity/Q6839755,Biography of President Urusemal.naf,602,225,100,0,100,0,0,0
http://www.wikidata.org/entity/Q6839755,Population of Micronesia (2020).naf,1305,464,194,0,194,0,0,0
http://www.wikidata.org/entity/Q1803283,Deadly Mexico national day blasts.naf,374,175,112,0,112,0,0,0
http://www.wikidata.org/entity/Q1803283,Grenade Attack in Mexico Breaks From Deadly Script.naf,312,180,75,0,75,0,0,0
http://www.wikidata.org/entity/Q39047253,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q39047253,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q48842053,United States presidential election of 1940.naf,510,265,107,0,107,0,0,0
http://www.wikidata.org/entity/Q30641790,United States presidential election of 1968.naf,1211,449,232,0,232,0,0,0
http://www.wikidata.org/entity/Q18732673,Nigeria gov't denies new Boko Haram mass kidnap.naf,308,147,82,0,82,0,0,0
http://www.wikidata.org/entity/Q18732673,Boko Haram overruns Multinational Joint Task Force base.naf,739,288,141,0,141,0,0,0
http://www.wikidata.org/entity/Q18732673,The Observer view on Nigeria’s potentially explosive election.naf,851,399,210,0,210,0,0,0
http://www.wikidata.org/entity/Q18732673,"2,000 dead and nothing said: leaders ask Nigeria's president to end silence.naf",855,368,210,0,210,0,0,0
http://www.wikidata.org/entity/Q30644134,United States presidential election of 1960.naf,1842,610,386,0,386,0,0,0
http://www.wikidata.org/entity/Q30644134,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q24965514,'Indianoplace'? That's what Hillary Clinton called us.naf,659,301,108,0,108,0,0,0
http://www.wikidata.org/entity/Q39060080,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q4599837,Storm toppled historic K.C. trees.naf,509,223,110,0,110,0,0,0
http://www.wikidata.org/entity/Q48843820,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q39060209,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q16016666,Fort Hood shooting suspect identified.naf,1280,465,321,0,321,0,0,0
http://www.wikidata.org/entity/Q16016666,Fort Hood Shooter Had Lengthy but Unremarkable Military Career.naf,557,248,105,0,105,0,0,0
http://www.wikidata.org/entity/Q16016666,"Fort Hood Could Not Have Foreseen 2014 Gun Attack, Army Says.naf",329,164,86,0,86,0,0,0
http://www.wikidata.org/entity/Q16016666,Fort Hood Shooter Ivan Lopez Never Saw Combat.naf,241,129,55,0,55,0,0,0
http://www.wikidata.org/entity/Q39047048,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q39047048,United States presidential election of 1956.naf,921,419,195,0,195,0,0,0
http://www.wikidata.org/entity/Q2071916,UAH shooting victim released from hospital.naf,173,97,35,0,35,0,0,0
http://www.wikidata.org/entity/Q2071916,Alabama Shooting Suspect's Husband: 'I'm No Psychologist'.naf,1359,406,312,0,312,0,0,0
http://www.wikidata.org/entity/Q2071916,A Promising Start to an Academic Life-or to a Life of Violence?.naf,667,266,155,0,155,0,0,0
http://www.wikidata.org/entity/Q2071916,Alabama shooting survivor: 'There was no way to ever anticipate this'.naf,915,306,209,0,209,0,0,0
http://www.wikidata.org/entity/Q2071916,Ex-professor gets life in prison for UAH shooting - WSFA.com Montgomery Alabama news..naf,294,137,68,0,68,0,0,0
http://www.wikidata.org/entity/Q2071916,Professor Accused in Killings Is Said to Attempt Suicide.naf,232,117,62,0,62,0,0,0
http://www.wikidata.org/entity/Q2071916,UAH campus memorial service.naf,1503,512,337,0,337,0,0,0
http://www.wikidata.org/entity/Q2071916,Prosecutors to seek death penalty for accused UAH shooter Amy Bishop.naf,733,284,156,0,156,0,0,0
http://www.wikidata.org/entity/Q2071916,"Saturday press conference on campus shooting - WAFF-TV: News, Weather and Sports for Huntsville, AL.naf",832,328,199,0,199,0,0,0
http://www.wikidata.org/entity/Q2071916,The New York Times.naf,1212,480,227,0,227,0,0,0
http://www.wikidata.org/entity/Q2071916,Amy Bishop case.naf,561,208,138,0,138,0,0,0
http://www.wikidata.org/entity/Q2071916,Ala. prof's story begins with brother's 1986 death.naf,1513,515,385,0,385,0,0,0
http://www.wikidata.org/entity/Q60519428,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519428,Presidential Contest Tightens as Campaigns Move Into Eight-Week Home Stretch.naf,610,250,115,0,115,0,0,0
http://www.wikidata.org/entity/Q60519428,Colorado President: general election Polls.naf,33,30,8,0,8,0,0,0
http://www.wikidata.org/entity/Q60519428,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519428,Polls 2020-11-02 (smaller states).naf,320,165,60,0,60,0,0,0
http://www.wikidata.org/entity/Q60519428,Colorado Voting Information.naf,566,187,123,0,123,0,0,0
http://www.wikidata.org/entity/Q60519428,A new poll in Colorado shows Democrats poised for big wins in the 2020 election. Can you trust the numbers?.naf,829,317,166,0,166,0,0,0
http://www.wikidata.org/entity/Q60519428,Extensive New Battleground Polling Shows Biden Gaining Ground.naf,204,123,42,0,42,0,0,0
http://www.wikidata.org/entity/Q60519428,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60519428,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q3586550,New French Polynesian assembly to elect assembly president.naf,230,124,62,0,62,0,0,0
http://www.wikidata.org/entity/Q3586550,"France comments on Tahiti impasse, presidential elections in four days.naf",261,134,67,0,67,0,0,0
http://www.wikidata.org/entity/Q3586550,Gaston Flosse re-elected as French Polynesia leader.naf,303,167,65,0,65,0,0,0
http://www.wikidata.org/entity/Q60519438,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519438,Hawaii Primary Election Results 2020.naf,27,24,7,0,7,0,0,0
http://www.wikidata.org/entity/Q60519438,Find Your Local League.naf,586,271,128,0,128,0,0,0
http://www.wikidata.org/entity/Q60519438,Nevada and South Carolina GOP cancel 2020 presidential nominating contests.naf,1339,386,283,0,283,0,0,0
http://www.wikidata.org/entity/Q60519438,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519438,Green Party of Hawai'i Presidential Preference Poll.naf,130,76,24,0,24,0,0,0
http://www.wikidata.org/entity/Q60519438,Hawaii Voter Surveys: How Different Groups Voted.naf,64,47,15,0,15,0,0,0
http://www.wikidata.org/entity/Q60519438,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60519438,How Asian Americans Are Thinking About The 2020 Election.naf,1469,459,285,0,285,0,0,0
http://www.wikidata.org/entity/Q60519438,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q166283,Jarrell Tornado 20 Years Later: Survivors Remember Devastation of F5 Storm.naf,481,222,106,0,106,0,0,0
http://www.wikidata.org/entity/Q39047251,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q39047251,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q30642189,United States presidential election of 1968.naf,1211,449,232,0,232,0,0,0
http://www.wikidata.org/entity/Q60519416,U.S. presidential election of 1936.naf,1161,454,239,0,239,0,0,0
http://www.wikidata.org/entity/Q60771644,U.S. presidential election of 1936.naf,1161,454,239,0,239,0,0,0
http://www.wikidata.org/entity/Q2662317,Slovenia: Singers and song titles revealed.naf,448,255,66,0,66,0,0,0
http://www.wikidata.org/entity/Q2662317,Slovenia calls for songs for Eurovision 2010.naf,253,125,50,0,50,0,0,0
http://www.wikidata.org/entity/Q2662317,Results: Seven acts qualified in Slovenia.naf,511,184,32,0,32,0,0,0
http://www.wikidata.org/entity/Q2662317,EMA to be held in the first half of March.naf,218,106,53,0,53,0,0,0
http://www.wikidata.org/entity/Q4610424,Bitter winter a killer in Afghanistan.naf,432,189,98,0,98,0,0,0
http://www.wikidata.org/entity/Q16958645,"Trees, power lines downed by storm.naf",843,328,205,0,205,0,0,0
http://www.wikidata.org/entity/Q16958645,Storm leaves damage in its wake.naf,451,228,100,0,100,0,0,0
http://www.wikidata.org/entity/Q16958645,"Storms of June 16, 2009.naf",166,94,31,0,31,0,0,0
http://www.wikidata.org/entity/Q932149,The Midwest’s “Weather Playground” Turns Violent.naf,1184,455,261,0,261,0,0,0
http://www.wikidata.org/entity/Q932149,"Implications of Gender and Class in the January 12, 1888, "" by Heather Stauffer.naf",252,136,61,0,61,0,0,0
http://www.wikidata.org/entity/Q23018267,Scott Copeland wins Idaho Constitution Party primary.naf,616,243,109,0,109,0,0,0
http://www.wikidata.org/entity/Q23018267,"Patrick Ockander drops out of Constitution Party presidential race, endorses J.R. Myers and Ted Cruz.naf",198,112,30,0,30,0,0,0
http://www.wikidata.org/entity/Q957459,Coronavirus: Miami's Ultra Music Festival Postponed Until 2021.naf,453,205,83,0,83,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Worldwide Expands: UMF Australia is Coming in 2018.naf,172,116,25,0,25,0,0,0
http://www.wikidata.org/entity/Q957459,"Exclusive: Ultra Music, Ultra Music Festival Announce 'Global Alliance'.naf",908,358,203,0,203,0,0,0
http://www.wikidata.org/entity/Q957459,2008: 11th Edition.naf,21,17,5,0,5,0,0,0
http://www.wikidata.org/entity/Q957459,"Cities prepare for traffic during Ultra Music Festival, Miami Beach centennial concert | Miami Herald.naf",410,195,106,0,106,0,0,0
http://www.wikidata.org/entity/Q957459,The A State of Trance 500 line-up is now complete!.naf,471,237,34,0,34,0,0,0
http://www.wikidata.org/entity/Q957459,Armin van Buuren Debuts GAIA At Ultra Music Festival (with live set).naf,376,170,22,0,22,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Announces Ultra Music Festival 2015 Dates.naf,179,108,53,0,53,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival announces amazing line-up.naf,362,208,39,0,39,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Announces Festivals in Japan and South Africa for 2014.naf,261,135,38,0,38,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival Miami.naf,866,335,125,0,125,0,0,0
http://www.wikidata.org/entity/Q957459,"Ultra Singapore to take place on Sept 10 and 11, venue and line-up yet to be announced.naf",615,248,152,0,152,0,0,0
http://www.wikidata.org/entity/Q957459,Miami might bring Ultra back to downtown in upcoming vote.naf,1514,528,409,0,409,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra’s March fest canceled in Miami amid coronavirus fears.naf,1330,438,325,0,325,0,0,0
http://www.wikidata.org/entity/Q957459,"150,000 Fans Descend on Miami for Ultra Music Festival.naf",712,327,170,0,170,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra music festival brings techno to Miami.naf,601,288,147,0,147,0,0,0
http://www.wikidata.org/entity/Q957459,How Miami's Ultra Music Festival became a worldwide phenomenon.naf,459,193,114,0,114,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival 8 rolls the WMC into Bicentennial Park.naf,465,251,100,0,100,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival announces Phase 2 of 2017 lineup.naf,678,329,42,0,42,0,0,0
http://www.wikidata.org/entity/Q957459,ULTRA Music Festival Announces Relocation to Virginia Key as New Home.naf,369,173,87,0,87,0,0,0
http://www.wikidata.org/entity/Q957459,Armin van Buuren wins 4 awards including ‘Best Male Artist in the World’.naf,272,145,51,0,51,0,0,0
http://www.wikidata.org/entity/Q957459,ULTRA MUSIC FESTIVAL ANNOUNCES EXCLUSIVE FLASH SALE!.naf,1300,485,251,0,251,0,0,0
http://www.wikidata.org/entity/Q957459,Miami Commission rejects contract for Ultra Music Festival.naf,1075,395,279,0,279,0,0,0
http://www.wikidata.org/entity/Q957459,VJ Cozer - Creator Entertainment.naf,182,116,43,0,43,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival 2016 GA Tickets Are Sold Out.naf,207,122,53,0,53,0,0,0
http://www.wikidata.org/entity/Q957459,The 15 Things You Didn't Know About Ultra Music Festival.naf,541,238,101,0,101,0,0,0
http://www.wikidata.org/entity/Q957459,Miami's Ultra Music Festival sets record attendance.naf,282,156,59,0,59,0,0,0
http://www.wikidata.org/entity/Q957459,"ULTRA MUSIC FESTIVAL 2013 Concludes with Most Successful Year Yet - 330,000 Fans and 10,000,000+ Online Views.naf",1797,680,325,0,325,0,0,0
http://www.wikidata.org/entity/Q957459,Rapture Festival threatens to sue Ultra over Miami venue.naf,1032,376,263,0,263,0,0,0
http://www.wikidata.org/entity/Q957459,Latin Music Stars Shine at Ultra Music Festival 2018.naf,418,199,86,0,86,0,0,0
http://www.wikidata.org/entity/Q957459,The Ultra Music Festival will be broadcast live on Twitch.naf,319,174,84,0,84,0,0,0
http://www.wikidata.org/entity/Q957459,Miami commissioners will decide future of Ultra in downtown.naf,1238,420,316,0,316,0,0,0
http://www.wikidata.org/entity/Q957459,Security guard seriously injured after crowd storms fence at....naf,263,143,63,0,63,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival 2019 Was Confusing & Spectacular In Every Way [Review].naf,1399,534,319,0,319,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival in Miami will move to Virginia Key.naf,1446,520,362,0,362,0,0,0
http://www.wikidata.org/entity/Q957459,Deadmau5 to Fill In For The Prodigy After the Group's Cancellation of Their Ultra Music Festival Set.naf,147,84,30,0,30,0,0,0
http://www.wikidata.org/entity/Q957459,WMC Ultra Music Festival 2005 Lineup.naf,340,177,57,0,57,0,0,0
http://www.wikidata.org/entity/Q957459,Brickell homeowners sue Miami over Ultra Music Festival.naf,797,319,192,0,192,0,0,0
http://www.wikidata.org/entity/Q957459,"ULTRA MUSIC FESTIVAL: THE BRAVERY, ERIC PRYDZ, JUNKIE XL, UNION JACK WITH FIRST PERFORMANCE IN SEVEN YEARS, VJv2 AND THE VEEZ.naf",1221,562,113,0,113,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra organizers vow to avoid opening night's 'nightmarish'....naf,706,285,172,0,172,0,0,0
http://www.wikidata.org/entity/Q957459,Could Miami’s Ultra music festival be so loud it’s bad for fish? | Miami Herald.naf,1566,595,388,0,388,0,0,0
http://www.wikidata.org/entity/Q957459,Miami Ultra Music Festival at the Winter Music Conference (WMC) 2008.naf,405,216,70,0,70,0,0,0
http://www.wikidata.org/entity/Q957459,ULTRA MUSIC FESTIVAL CELEBRATES ITS 10-YEAR ANNIVERSARY WITH ALL-STAR ELECTRONIC ARTIST LINE UP.naf,972,470,94,0,94,0,0,0
http://www.wikidata.org/entity/Q957459,10 Things You Didn't Know About the Ultra Music Festival.naf,155,91,30,0,30,0,0,0
http://www.wikidata.org/entity/Q957459,"Deadmau5 Trolls Martin Garrix, Plays 'Animals' Mashup.naf",407,179,66,0,66,0,0,0
http://www.wikidata.org/entity/Q957459,Past Shows.naf,25,20,1,0,1,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Miami Not Offering Refunds for 2020… Here’s What You Get Instead.naf,374,180,58,0,58,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival officially SOLD OUT!.naf,578,266,123,0,123,0,0,0
http://www.wikidata.org/entity/Q957459,The Ultra Music Festival transportation guide.naf,667,242,164,0,164,0,0,0
http://www.wikidata.org/entity/Q957459,The 33rd annual International Dance Music Awards (IDMA) announces nominees.naf,1403,630,79,0,79,0,0,0
http://www.wikidata.org/entity/Q957459,Florida declares public health emergency after two coronavirus cases.naf,253,127,59,0,59,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival: Smashing Records And Global Expansion.naf,1077,392,208,0,208,0,0,0
http://www.wikidata.org/entity/Q957459,2005 Miami WMC Perspectives : Carl Cox.naf,2022,445,438,0,438,0,0,0
http://www.wikidata.org/entity/Q957459,WMC · Winter Music Conference.naf,116,69,27,0,27,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival takes over Miami.naf,582,302,125,0,125,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival.naf,671,306,168,0,168,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival India Officially Heading to New Delhi and Mumbai.naf,347,159,90,0,90,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Music Festival Is Not Offering Refunds for ‘Postponed’ Event.naf,443,195,102,0,102,0,0,0
http://www.wikidata.org/entity/Q957459,"ULTRA WORLDWIDE Announces ‘ULTRA EUROPE’ July 12-14, 2013 in Croatia.naf",1542,553,309,0,309,0,0,0
http://www.wikidata.org/entity/Q957459,"Ultra Music Festival Announces 2015 Aftermovie, 2016 Ticket Options.naf",1378,535,267,0,267,0,0,0
http://www.wikidata.org/entity/Q957459,Ultra Worldwide takes over South America.naf,408,204,84,0,84,0,0,0
http://www.wikidata.org/entity/Q957459,"Ultra co-founder, Miami nightlife fixture Alex Omes dies at 43 | Miami Herald.naf",1367,477,269,0,269,0,0,0
http://www.wikidata.org/entity/Q957459,"Festicket Awards 2016 Winners: Tomorrowland, Martin Garrix, Radiohead and More.naf",1024,365,63,0,63,0,0,0
http://www.wikidata.org/entity/Q23018347,Office of the Clerk of the U.S. House of Representatives.naf,43,32,10,0,10,0,0,0
http://www.wikidata.org/entity/Q23018347,Joe Biden Decides Not to Enter Presidential Race.naf,249,131,50,0,50,0,0,0
http://www.wikidata.org/entity/Q725982,Osaka massacre suspect Takuma not schizophrenic: psychiatrist..naf,527,221,102,0,102,0,0,0
http://www.wikidata.org/entity/Q725982,Suspect may suffer from personality disorder.naf,448,208,97,0,97,0,0,0
http://www.wikidata.org/entity/Q325760,San Rafael Cemetery Malaga.naf,436,211,107,0,107,0,0,0
http://www.wikidata.org/entity/Q1047674,Nazi hunters identify convicted war criminal.naf,252,138,57,0,57,0,0,0
http://www.wikidata.org/entity/Q186166,Galveston was 'The Ellis Island of the West'.naf,596,241,139,0,139,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from El Paso Herald.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Victoria Advocate.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Central Standard Time Zone - CST.naf,196,99,43,0,43,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Longview News-Journal.naf,687,307,167,0,167,0,0,0
http://www.wikidata.org/entity/Q186166,Portrait of a Legend: The Great Storm of 1900: St. Mary’s Orphan Asylum.naf,1452,551,301,0,301,0,0,0
http://www.wikidata.org/entity/Q186166,"The Tempest At Galveston: 'We Knew There Was A Storm Coming, But We Had No Idea'.naf",1755,605,365,0,365,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Evening Star.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,"ROBERT, HENRY MARTYN.naf",653,266,102,0,102,0,0,0
http://www.wikidata.org/entity/Q186166,U.S. Census Bureau.naf,650,279,133,0,133,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Chicago Tribune.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Star-Gazette.naf,1851,729,436,0,436,0,0,0
http://www.wikidata.org/entity/Q186166,William Marsh Rice and His Legacy.naf,900,390,191,0,191,0,0,0
http://www.wikidata.org/entity/Q186166,How the Galveston Hurricane of 1900 Became the Deadliest U.S. Natural Disaster.naf,808,304,160,0,160,0,0,0
http://www.wikidata.org/entity/Q186166,INDIANOLA HURRICANES.naf,401,207,68,0,68,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from The Houston Post.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Great Storm of 1900 brought winds of change.naf,1374,555,298,0,298,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from Natchez Democrat.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from The Times-Democrat.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Town Abandoned After 2 Hurricanes : Ruins Mark Once-Busy Texas Port.naf,1075,438,250,0,250,0,0,0
http://www.wikidata.org/entity/Q186166,Mythic Galveston : reinventing America's third coast.naf,240,173,37,0,37,0,0,0
http://www.wikidata.org/entity/Q186166,History of The Grand.naf,364,165,87,0,87,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from The Boston Globe.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,The 10 Worst U.S. Natural Disasters.naf,1166,486,249,0,249,0,0,0
http://www.wikidata.org/entity/Q186166,The Portal to Texas History.naf,95,59,11,0,11,0,0,0
http://www.wikidata.org/entity/Q186166,Clipping from The Semi-Weekly Times-Democrat.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q186166,Houston Eyes Designer Bonds to Pay for $15 Billion Ike Dike.naf,1459,550,355,0,355,0,0,0
http://www.wikidata.org/entity/Q186166,HOUSTON SHIP CHANNEL.naf,1411,544,338,0,338,0,0,0
http://www.wikidata.org/entity/Q186166,The story behind a lost statue honoring victims of Galveston's deadly 1900 hurricane.naf,867,345,184,0,184,0,0,0
http://www.wikidata.org/entity/Q39060199,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q55604839,Bangladesh : Constitution and politics.naf,493,235,96,0,96,0,0,0
http://www.wikidata.org/entity/Q55604839,"Chowdhury, AQM Badruddoza.naf",765,312,102,0,102,0,0,0
http://www.wikidata.org/entity/Q55604839,Election schedule earlier this time.naf,961,305,230,0,230,0,0,0
http://www.wikidata.org/entity/Q55604839,A Q M Badruddoza Chowdhury elected president of Bangladesh.naf,119,78,23,0,23,0,0,0
http://www.wikidata.org/entity/Q55604839,Elections: Bangladesh Par 1 Oct 2001.naf,60,44,12,0,12,0,0,0
http://www.wikidata.org/entity/Q60448181,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60448181,RESULTS - 2020 Presidential Primary.naf,139,76,27,0,27,0,0,0
http://www.wikidata.org/entity/Q60448181,"West Virginia: Election Tools, Deadlines, Dates, Rules, and Links.naf",102,52,28,0,28,0,0,0
http://www.wikidata.org/entity/Q60448181,Find Your Local League.naf,586,271,128,0,128,0,0,0
http://www.wikidata.org/entity/Q60448181,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60448181,Trump administration rolls back Obama-era rule aimed at limiting power plants’ toxic wastewater.naf,947,379,245,0,245,0,0,0
http://www.wikidata.org/entity/Q60448181,Poll shows incumbents leading races for surveyed WV voters.naf,325,138,38,0,38,0,0,0
http://www.wikidata.org/entity/Q60448181,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60448181,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60448181,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q60448181,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q60519405,U.S. presidential election of 1936.naf,1161,454,239,0,239,0,0,0
http://www.wikidata.org/entity/Q56279556,United States presidential election of 1940.naf,510,265,107,0,107,0,0,0
http://www.wikidata.org/entity/Q30635857,Clipping from Reno Gazette-Journal.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q30635857,Clipping from The Daily Appeal.naf,84,55,13,0,13,0,0,0
http://www.wikidata.org/entity/Q30635857,Clipping from The Pioche Record.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q30635857,Clipping from Nevada State Journal.naf,32,24,3,0,3,0,0,0
http://www.wikidata.org/entity/Q6312086,Ships ignored warning to leave.naf,475,223,112,0,112,0,0,0
http://www.wikidata.org/entity/Q6312086,Floodwaters 'will breach levee'.naf,582,260,171,0,171,0,0,0
http://www.wikidata.org/entity/Q30644587,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q30644587,United States presidential election of 1956.naf,921,419,195,0,195,0,0,0
http://www.wikidata.org/entity/Q4612040,Middle Temple.naf,29,25,6,0,6,0,0,0
http://www.wikidata.org/entity/Q60519467,"Elizabeth Warren Formally Announces 2020 Presidential Bid in Lawrence, Mass..naf",252,136,61,0,61,0,0,0
http://www.wikidata.org/entity/Q60519467,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519467,Polls 2020-11-02 (larger states).naf,337,173,62,0,62,0,0,0
http://www.wikidata.org/entity/Q60519467,Nevada and South Carolina GOP cancel 2020 presidential nominating contests.naf,1339,386,283,0,283,0,0,0
http://www.wikidata.org/entity/Q60519467,Roanoke College Poll: Virginians prefer all Democrats to Trump but many Dems underwater on favorability.naf,805,281,136,0,136,0,0,0
http://www.wikidata.org/entity/Q60519467,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519467,Roanoke College Poll: Opinions of Virginians on politics in May 2020.naf,783,281,127,0,127,0,0,0
http://www.wikidata.org/entity/Q60519467,Republican Party of Virginia reschedules 'unassembled' convention for August.naf,245,135,65,0,65,0,0,0
http://www.wikidata.org/entity/Q60519467,Roanoke College Poll: Virginia political opinions in August 2020.naf,1130,363,178,0,178,0,0,0
http://www.wikidata.org/entity/Q60519467,"Oct. 13-19, 2020, Washington Post-Schar School poll of Virginia voters.naf",586,145,11,0,11,0,0,0
http://www.wikidata.org/entity/Q60519467,"Virginia: Election Tools, Deadlines, Dates, Rules, and Links.naf",100,51,26,0,26,0,0,0
http://www.wikidata.org/entity/Q60519467,Polls 2020-10-28.naf,350,175,68,0,68,0,0,0
http://www.wikidata.org/entity/Q60519467,September 24 Virginia General Election - Part 1.naf,953,355,176,0,176,0,0,0
http://www.wikidata.org/entity/Q60519467,Extensive New Battleground Polling Shows Biden Gaining Ground.naf,204,123,42,0,42,0,0,0
http://www.wikidata.org/entity/Q60519467,2020 November General.naf,42,23,12,0,12,0,0,0
http://www.wikidata.org/entity/Q60519467,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60519467,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q62389968,Central Mali: Top UN genocide prevention official sounds alarm over recent ethnically-targeted killings.naf,688,266,167,0,167,0,0,0
http://www.wikidata.org/entity/Q62389968,Mali arrests five suspects in killing of 157 villagers.naf,219,128,31,0,31,0,0,0
http://www.wikidata.org/entity/Q62389968,"Death Toll From Mali Attacks Climbs to 160, Government Says.naf",156,106,39,0,39,0,0,0
http://www.wikidata.org/entity/Q62389968,Six die in Mali attacks.naf,428,177,120,0,120,0,0,0
http://www.wikidata.org/entity/Q22025837,Live results from the North Carolina primary.naf,87,77,11,0,11,0,0,0
http://www.wikidata.org/entity/Q22025837,NBC's Final Battleground Map Shows Clinton With a Significant Lead.naf,1112,407,163,0,163,0,0,0
http://www.wikidata.org/entity/Q22025837,Clinton’s North Carolina Firewall.naf,1619,572,329,0,329,0,0,0
http://www.wikidata.org/entity/Q22025837,The Final 15: The Latest Polls in the Swing States That Will Decide the Election.naf,762,177,34,0,34,0,0,0
http://www.wikidata.org/entity/Q22025837,NC approves 27 candidates for presidential primary ballots.naf,264,151,47,0,47,0,0,0
